matchID,Win,OpponentsTeam1,OpponentsTeam2,OpponentsTeam3,OpponentsTeam4,OpponentsTeam5,OpponentsTeam6,OpponentBrought1,OpponentBrought2,OpponentBrought3,OpponentBrought4
699148400,1,Venusaur,Arcanine,Tapu Fini,Celesteela,Landorus,Tyranitar,Venusaur,Arcanine,Celesteela,Landorus
698559873,0,Gengar,Whimsicott,Kommo-o,Tapu Bulu,Kartana,Heatran,Gengar,Whimsicott,Tapu Bulu,Heatran
698559873,1,Manectric,Tapu Fini,Landorus,Celesteela,Snorlax,Gothitelle,Manectric,Tapu Fini,Landorus,Celesteela
699181900,1,Metagross,Tapu Lele,Zapdos,Landorus,Gastrodon,Tyranitar,Metagross,Tapu Lele,Landorus,Gastrodon
699181900,0,Salamence,Azumarill,Ferrothorn,Smeargle,Amoonguss,Tapu Koko,Salamence,Azumarill,Smeargle,Tapu Koko
697722254,0,Latias,Landorus,Heatran,Scrafty,Tapu Koko,Kartana,Latias,Landorus,Heatran,Scrafty
697722254,1,Reuniclus,Camerupt,Stakataka,Staraptor,Tapu Bulu,Mimikyu,Camerupt,Staraptor,Tapu Bulu,Mimikyu
699256281,0,Charizard,Landorus,Kartana,Tapu Koko,Cresselia,Snorlax,Charizard,Landorus,Tapu Koko,Snorlax
699256281,1,Manectric,Landorus,Tapu Fini,Gothitelle,Celesteela,Snorlax,Manectric,Landorus,Tapu Fini,Gothitelle
698147110,1,Conkeldurr,Cresselia,Azumarill,Heatran,Kangaskhan,Tapu Koko,Conkeldurr,Heatran,Kangaskhan,Tapu Koko
698147110,0,Raichu,Tapu Koko,Landorus,Charizard,Azumarill,Smeargle,Raichu,Charizard,Azumarill,Smeargle
697509899,0,Tyranitar,Metagross,Landorus,Zapdos,Amoonguss,Tapu Fini,Metagross,Landorus,Amoonguss,Tapu Fini
697509899,1,Camerupt,Scrafty,Tapu Koko,Tapu Bulu,Porygon2,Metagross,Tapu Koko,Tapu Bulu,Porygon2,Metagross
