matchID,Player,playerWin,Pokemon1,Pokemon2,Pokemon3,Pokemon4,Pokemon5,Pokemon6,Brought1,Brought2,Brought3,Brought4
698694294,SalaMenace,0,Smeargle,Crobat,Krookodile,Staraptor,Tapu Bulu,Lopunny,Crobat,Krookodile,Staraptor,unknown
698694294,Ne\xcd\x9c\xcd\xa1crocat219,1,Landorus,Zapdos,Amoonguss,Metagross,Tapu Fini,Tyranitar,Landorus,Metagross,Tapu Fini,Tyranitar
692385575,conanyk,0,Kangaskhan,Tapu Koko,Tapu Fini,Heatran,Cresselia,Landorus,Kangaskhan,Tapu Koko,Heatran,unknown
692385575,Spurrific,1,Persian,Lycanroc,Tapu Koko,Ninetales,Amoonguss,Tapu Lele,Persian,Lycanroc,Ninetales,Amoonguss
701450553,Lore95VGC,1,Bronzong,Tapu Bulu,Heatran,Tyranitar,Landorus,Mimikyu,Tapu Bulu,Heatran,Tyranitar,Landorus
701450553,Knappi,0,Charizard,Amoonguss,Scrafty,Tapu Koko,Kartana,Cresselia,Scrafty,Tapu Koko,Kartana,Cresselia
720462299,MissingNoL,1,Landorus,Incineroar,Metagross,Cresselia,Tapu Koko,Amoonguss,Metagross,Cresselia,Tapu Koko,Amoonguss
720462299,Architeuthis NPA,0,Blastoise,Tapu Koko,Landorus,Ribombee,Incineroar,Amoonguss,Blastoise,Landorus,Ribombee,Incineroar
697722136,Eakes,0,Latias,Landorus,Heatran,Scrafty,Tapu Koko,Kartana,Latias,Landorus,Heatran,Scrafty
697722136,LightCore,1,Reuniclus,Camerupt,Stakataka,Staraptor,Tapu Bulu,Mimikyu,Camerupt,Stakataka,Staraptor,Mimikyu
683616528,Mancuso,0,Charizard,Aegislash,Breloom,Landorus,Milotic,Tapu Lele,Charizard,Breloom,Landorus,Tapu Lele
683616528,MrJellyLeggs,1,Terrakion,Whimsicott,Gengar,Tapu Koko,Charizard,Landorus,Terrakion,Gengar,Tapu Koko,Landorus
704709030,Eric Rios,0,Azumarill,Clefairy,Tyranitar,Excadrill,Salamence,Thundurus,Azumarill,Clefairy,unknown,unknown
704709030,PadoVGC,1,Manectric,Gothitelle,Heatran,Araquanid,Persian,Tapu Bulu,Manectric,Gothitelle,Araquanid,Persian
706030689,Spirits Peppe,0,Landorus,Charizard,Tapu Koko,Gothitelle,Snorlax,Kommo-o,Landorus,Charizard,Tapu Koko,Kommo-o
706030689,bakedvgc,1,Tapu Lele,Metagross,Landorus,Zapdos,Muk,Porygon2,Tapu Lele,Landorus,Muk,Porygon2
718601963,Spirits Peppe,0,Tapu Koko,Incineroar,Salamence,Aegislash,Amoonguss,Tapu Fini,Tapu Koko,Incineroar,Salamence,Amoonguss
718601963,pac0tac019,1,Tapu Koko,Metagross,Landorus,Incineroar,Araquanid,Porygon2,Tapu Koko,Incineroar,Araquanid,Porygon2
704725415,Picklesword,1,Gengar,Kommo-o,Tapu Bulu,Heatran,Hitmontop,Cresselia,Tapu Bulu,Heatran,Hitmontop,Cresselia
704725415,Azazel_theGod,0,Gardevoir,Incineroar,Zapdos,Landorus,Tapu Fini,Amoonguss,Gardevoir,Incineroar,Landorus,Tapu Fini
699029563,Jhonethan~\xe2\x9c\xbf,1,Lopunny,Aegislash,Tapu Fini,Zapdos,Naganadel,Garchomp,Lopunny,Aegislash,Zapdos,Garchomp
699029563,PKAB,0,Cresselia,Heatran,Venusaur,Landorus,Kangaskhan,Tapu Fini,Cresselia,Heatran,Venusaur,Landorus
687509752,Brady1225,1,Ferrothorn,Gyarados,Cresselia,Incineroar,Landorus,Tapu Koko,Ferrothorn,Cresselia,Incineroar,Landorus
687509752,Architeuthis NPA,0,Zapdos,Amoonguss,Metagross,Tapu Fini,Tyranitar,Landorus,Amoonguss,Metagross,Tyranitar,unknown
692385494,Myler_Tiller,1,Amoonguss,Landorus,Metagross,Tyranitar,Tapu Lele,Zapdos,Landorus,Tyranitar,Tapu Lele,Zapdos
692385494,Kamaal,0,Cresselia,Charizard,Tapu Koko,Suicune,Kartana,Landorus,Cresselia,Charizard,Tapu Koko,Landorus
699240912,ThunderRaikou22,1,Tyranitar,Landorus,Tapu Lele,Metagross,Zapdos,Gastrodon,Tyranitar,Landorus,Tapu Lele,Gastrodon
699240912,BlackO_VGC,0,Tapu Koko,Charizard,Kartana,Landorus,Snorlax,Cresselia,Charizard,Kartana,Cresselia,unknown
692203915,MrJellyLeggs,0,Gothitelle,Mawile,Politoed,Ludicolo,Tapu Koko,Incineroar,Gothitelle,Mawile,Tapu Koko,Incineroar
692203915,rapha123,1,Serperior,Drifblim,Gengar,Kommo-o,Charizard,Tapu Lele,Serperior,Drifblim,Gengar,Tapu Lele
691296792,chef\xcb\x9a17\xcb\x9a,0,Kangaskhan,Volcarona,Aegislash,Cresselia,Tapu Fini,Landorus,Kangaskhan,Volcarona,Tapu Fini,Landorus
691296792,ApplePieVGC,1,Sceptile,Tapu Koko,Heatran,Landorus,Snorlax,Mamoswine,Sceptile,Tapu Koko,Landorus,Snorlax
690938485,LUKAMIR,1,Tapu Koko,Landorus,Cresselia,Tapu Fini,Heatran,Kangaskhan,Cresselia,Tapu Fini,Heatran,Kangaskhan
690938485,Abrai7,0,Scrafty,Magnezone,Charizard,Tapu Fini,Cresselia,Gigalith,Scrafty,Magnezone,Cresselia,Gigalith
695172982,ThunderRaikou22,1,Salamence,Persian,Tapu Koko,Snorlax,Amoonguss,Entei,Salamence,Persian,Tapu Koko,Amoonguss
695172982,NBJuanCarlosMateos,0,Tapu Lele,Ferrothorn,Metagross,Landorus,Zapdos,Entei,Tapu Lele,Metagross,Landorus,Zapdos
684594090,emforbes,1,Tapu Koko,Cresselia,Landorus,Kartana,Snorlax,Charizard,Tapu Koko,Landorus,Kartana,Charizard
684594090,Knappi,0,Metagross,Zapdos,Tyranitar,Tapu Fini,Amoonguss,Landorus,Zapdos,Tyranitar,Tapu Fini,Landorus
698844387,Picklesword,1,Incineroar,Gothitelle,Thundurus,Mawile,Politoed,Hydreigon,Thundurus,Mawile,Politoed,Hydreigon
698844387,LegacyVGC,0,Gengar,Volcarona,Tapu Bulu,Tyranitar,Kommo-o,Hitmontop,Gengar,Volcarona,Kommo-o,Hitmontop
709346887,rpindahouse,1,Blacephalon,Gardevoir,Scrafty,Heatran,Tapu Bulu,Thundurus,Gardevoir,Scrafty,Heatran,Tapu Bulu
709346887,Zelda,0,Kangaskhan,Landorus,Heatran,Zapdos,Tapu Fini,Aegislash,Kangaskhan,Heatran,Tapu Fini,Aegislash
711631816,Architeuthis NPA,0,Metagross,Volcarona,Tapu Bulu,Tyranitar,Persian,Tapu Fini,Metagross,Tapu Bulu,Persian,Tapu Fini
711631816,R d m H 3,1,Blastoise,Ribombee,Tapu Koko,Kartana,Tyranitar,Excadrill,Blastoise,Ribombee,Tyranitar,Excadrill
720097210,puddlesvgc,1,Charizard,Parasect,Tapu Lele,Smeargle,Crobat,Terrakion,Charizard,Tapu Lele,Crobat,Terrakion
720097210,IRNemesis,0,Salamence,Tapu Fini,Excadrill,Tyranitar,Amoonguss,Heatran,Salamence,Tapu Fini,Excadrill,Tyranitar
701645740,TA~Boah,1,Metagross,Tapu Fini,Amoonguss,Landorus,Zapdos,Tyranitar,Tapu Fini,Amoonguss,Landorus,Tyranitar
701645740,Pokebeys,0,Charizard,Stakataka,Scrafty,Landorus,Cresselia,Tapu Koko,Charizard,Stakataka,Scrafty,Tapu Koko
699206392,Xx3O,1,Metagross,Tyranitar,Tapu Fini,Tapu Bulu,Volcarona,Persian,Tyranitar,Tapu Bulu,Volcarona,Persian
699206392,rpindahouse,0,Cresselia,Charizard,Tapu Koko,Kartana,Landorus,Tyranitar,Cresselia,Charizard,Tapu Koko,Kartana
694314813,Gramgus,1,Salamence,Raikou,Tapu Bulu,Azumarill,Scrafty,Aegislash,Salamence,Raikou,Scrafty,Aegislash
694314813,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Pelipper,Tapu Koko,Ludicolo,Kangaskhan,Aegislash,Ferrothorn,Pelipper,Tapu Koko,Ludicolo,Kangaskhan
698125235,Rykku2isi,0,Metagross,Zapdos,Tapu Fini,Tyranitar,Landorus,Amoonguss,Metagross,Tapu Fini,Landorus,Amoonguss
698125235,zlanif,1,Cresselia,Tapu Bulu,Heatran,Tyranitar,Landorus,Tapu Koko,Cresselia,Tapu Bulu,Heatran,Tapu Koko
701655320,wiegelinho,1,Kangaskhan,Volcarona,Landorus,Celesteela,Tapu Koko,Azumarill,Kangaskhan,Volcarona,Landorus,Tapu Koko
701655320,Kamaal,0,Charizard,Raichu,Kartana,Landorus,Gothitelle,Snorlax,Charizard,Raichu,Kartana,Landorus
712103946,ApplePieVGC,0,Azumarill,Volcarona,Tapu Koko,Metagross,Landorus,Scrafty,Tapu Koko,Metagross,Landorus,Scrafty
712103946,PromanVGC,1,Kangaskhan,Heatran,Cresselia,Tapu Fini,Landorus,Ferrothorn,Kangaskhan,Tapu Fini,Landorus,Ferrothorn
718480651,Mancuso,0,Salamence,Tapu Koko,Porygon2,Incineroar,Landorus,Tyranitar,Salamence,Tapu Koko,Porygon2,Incineroar
718480651,R Inanimate,1,Tapu Koko,Kartana,Porygon2,Heatran,Gyarados,Landorus,Tapu Koko,Porygon2,Heatran,Landorus
713096558,GymNMons,1,Tapu Lele,Drifblim,Tyranitar,Volcarona,Salamence,Gastrodon,Tapu Lele,Drifblim,Tyranitar,Salamence
713096558,PKAB,0,Metagross,Tapu Lele,Lilligant,Torkoal,Mimikyu,Snorlax,Metagross,Tapu Lele,Mimikyu,Snorlax
708701773,MajorBowman,0,Gigalith,Charizard,Porygon2,Tapu Lele,Landorus,Kartana,Gigalith,Charizard,Porygon2,Landorus
708701773,Breloom7,1,Gengar,Politoed,Ludicolo,Tapu Lele,Celesteela,Krookodile,Gengar,Politoed,Ludicolo,Celesteela
688683748,pkab,1,Ferrothorn,Suicune,Charizard,Kangaskhan,Landorus,Tapu Koko,Suicune,Charizard,Landorus,Tapu Koko
688683748,raikoo,0,Lopunny,Naganadel,Zapdos,Aegislash,Tapu Fini,Garchomp,Lopunny,Naganadel,Zapdos,unknown
693751177,StarKO,1,Cresselia,Tapu Fini,Tapu Koko,Landorus,Volcarona,Metagross,Tapu Fini,Tapu Koko,Volcarona,Metagross
693751177,TolucA7,0,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Metagross,Landorus,Tapu Fini,Zapdos
692326452,LegaVGC,1,Tapu Bulu,Tapu Koko,Cresselia,Landorus,Heatran,Kangaskhan,Tapu Bulu,Landorus,Heatran,Kangaskhan
692326452,ralfdude90,0,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Kartana,Latias,Landorus,Aegislash,Tapu Fini
712649155,R Inanimate,1,Scizor,Tapu Fini,Landorus,Zapdos,Tyranitar,Incineroar,Tapu Fini,Landorus,Zapdos,Incineroar
712649155,BargensVGC,0,Salamence,Tapu Koko,Porygon2,Aegislash,Landorus,Celesteela,Salamence,Tapu Koko,Porygon2,Landorus
720097769,puddlesvgc,1,Charizard,Parasect,Tapu Lele,Smeargle,Crobat,Terrakion,Charizard,Tapu Lele,Crobat,Terrakion
720097769,IRNemesis,0,Salamence,Tapu Fini,Excadrill,Tyranitar,Amoonguss,Heatran,Salamence,Tapu Fini,Excadrill,Tyranitar
692284759,TheBattleRoom,1,Salamence,Scrafty,Togekiss,Ferrothorn,Tyranitar,Entei,Salamence,Scrafty,Ferrothorn,Tyranitar
692284759,MajorBowman,0,Tyranitar,Tapu Fini,Kartana,Landorus,Cresselia,Rotom,Tyranitar,Tapu Fini,Landorus,Rotom
698844195,Picklesword,1,Incineroar,Gothitelle,Thundurus,Mawile,Politoed,Hydreigon,Incineroar,Thundurus,Mawile,Hydreigon
698844195,LegacyVGC,0,Gengar,Volcarona,Tapu Bulu,Tyranitar,Kommo-o,Hitmontop,Gengar,Volcarona,Kommo-o,Hitmontop
702619940,duomark,1,Kangaskhan,Aegislash,Tapu Fini,Zapdos,Naganadel,Landorus,Kangaskhan,Aegislash,Zapdos,Landorus
702619940,PKAB,0,Manectric,Tapu Fini,Landorus,Celesteela,Snorlax,Gothitelle,Manectric,Landorus,Snorlax,Gothitelle
725396678,EiMaGIVGC,1,Metagross,Incineroar,Zapdos,Amoonguss,Tapu Fini,Landorus,Incineroar,Amoonguss,Tapu Fini,Landorus
725396678,EmbC29,0,Gengar,Tapu Bulu,Kommo-o,Whimsicott,Incineroar,Gastrodon,Gengar,Tapu Bulu,Kommo-o,Incineroar
706120961,Ezrael,0,Gengar,Whimsicott,Kartana,Kommo-o,Heatran,Tapu Bulu,Gengar,Whimsicott,Kommo-o,Tapu Bulu
706120961,emforbes,1,Azumarill,Clefairy,Tyranitar,Excadrill,Salamence,Thundurus,Clefairy,Tyranitar,Excadrill,Salamence
684495998,LegaVGC,0,Kangaskhan,Landorus,Aegislash,Tapu Fini,Thundurus,Charizard,Kangaskhan,Landorus,Aegislash,Tapu Fini
684495998,lsmookyquartz,1,Cresselia,Landorus,Kangaskhan,Volcarona,Tapu Koko,Aegislash,Cresselia,Landorus,Kangaskhan,Tapu Koko
694107102,Ketchupplant,1,Tapu Lele,Tyranitar,Zapdos,Metagross,Amoonguss,Landorus,Tapu Lele,Metagross,Amoonguss,Landorus
694107102,PromanVGC,0,Gengar,Amoonguss,Tapu Koko,Politoed,Scrafty,Tapu Bulu,Gengar,Amoonguss,Tapu Koko,Scrafty
704642804,TalonVGC,0,Landorus,Conkeldurr,Tyranitar,Cresselia,Tapu Lele,Metagross,Landorus,Tyranitar,Cresselia,unknown
704642804,MasterWizard (Ug),1,Charizard,Landorus,Porygon2,Tyranitar,Kartana,Tapu Koko,Charizard,Landorus,Kartana,Tapu Koko
692285920,Seaco,0,Kangaskhan,Aegislash,Volcarona,Landorus,Tapu Fini,Zapdos,Kangaskhan,Aegislash,Tapu Fini,Zapdos
692285920,PlayerOne (NPA),1,Ludicolo,Gothitelle,Snorlax,Pelipper,Manectric,Scrafty,Ludicolo,Pelipper,Manectric,Scrafty
688854410,mudhiman,1,Tapu Koko,Cresselia,Snorlax,Heatran,Landorus,Venusaur,Tapu Koko,Cresselia,Landorus,Venusaur
688854410,kingdjk,0,Camerupt,Stakataka,Hariyama,Mimikyu,Snorlax,Araquanid,Camerupt,Mimikyu,Snorlax,Araquanid
694274283,Brady1225,1,Persian,Snorlax,Manectric,Celesteela,Tapu Fini,Landorus,Persian,Manectric,Celesteela,Tapu Fini
694274283,Gioppy,0,Zapdos,Amoonguss,Metagross,Tapu Fini,Entei,Landorus,Amoonguss,Metagross,Entei,Landorus
688979083,Footstool,1,Politoed,Ludicolo,Gothitelle,Mawile,Incineroar,Tapu Koko,Politoed,Gothitelle,Mawile,Tapu Koko
688979083,Ketchupplant,0,Charizard,Aegislash,Landorus,Kommo-o,Snorlax,Tapu Koko,Charizard,Aegislash,Landorus,Snorlax
686913742,sandymarech,1,Gyarados,Landorus,Ferrothorn,Incineroar,Cresselia,Tapu Koko,Landorus,Ferrothorn,Incineroar,Cresselia
686913742,Boomguy,0,Tyranitar,Tapu Fini,Landorus,Amoonguss,Zapdos,Metagross,Tyranitar,Tapu Fini,Landorus,Zapdos
684570218,Gramgus,1,Metagross,Volcarona,Scrafty,Tapu Koko,Mimikyu,Snorlax,Volcarona,Scrafty,Mimikyu,Snorlax
684570218,MasterWizardVGC,0,Pelipper,Ludicolo,Aegislash,Ferrothorn,Tapu Koko,Kangaskhan,Pelipper,Ludicolo,Tapu Koko,Kangaskhan
695371245,MrPenguin93,1,Manectric,Gothitelle,Snorlax,Celesteela,Landorus,Tapu Fini,Manectric,Snorlax,Celesteela,Landorus
695371245,Cobalte,0,Charizard,Landorus,Tapu Koko,Kartana,Raichu,Azumarill,Charizard,Landorus,Raichu,Azumarill
699531440,sandymarech,1,Tapu Lele,Zapdos,Metagross,Landorus,Tyranitar,Amoonguss,Tapu Lele,Metagross,Landorus,Amoonguss
699531440,TA~Boah,0,Metagross,Tapu Lele,Zapdos,Landorus,Breloom,Tyranitar,Metagross,Tapu Lele,Zapdos,Breloom
702619798,duomark,1,Kangaskhan,Aegislash,Tapu Fini,Zapdos,Naganadel,Landorus,Kangaskhan,Aegislash,Zapdos,Landorus
702619798,PKAB,0,Manectric,Tapu Fini,Landorus,Celesteela,Snorlax,Gothitelle,Manectric,Landorus,Snorlax,Gothitelle
682729225,LUKAMIR,0,Gothitelle,Mawile,Politoed,Ludicolo,Incineroar,Thundurus,Gothitelle,Politoed,Incineroar,Thundurus
682729225,KillerQueenVGC,1,Breloom,Cresselia,Charizard,Tapu Lele,Landorus,Heatran,Breloom,Charizard,Tapu Lele,Heatran
688969968,iMagikarp,1,Cresselia,Charizard,Snorlax,Tapu Koko,Landorus,Weavile,Cresselia,Snorlax,Tapu Koko,Landorus
688969968,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Accelgor,Tapu Lele,Kommo-o,Gengar,Landorus,Politoed,Accelgor,Tapu Lele,Gengar,Politoed
707493070,lsmookyquartz,0,Zapdos,Blacephalon,Pheromosa,Lopunny,Tapu Lele,Drampa,Zapdos,Blacephalon,Pheromosa,Lopunny
707493070,MrJellyLeggs,1,Weavile,Nihilego,Scrafty,Metagross,Volcarona,Gastrodon,Weavile,Nihilego,Metagross,Volcarona
684087179,Ezrael,1,Kangaskhan,Charizard,Landorus,Tapu Koko,Heatran,Cresselia,Charizard,Landorus,Tapu Koko,Cresselia
684087179,StarKO,0,Manectric,Snorlax,Tapu Fini,Kartana,Mimikyu,Persian,Manectric,Snorlax,Mimikyu,Persian
702637139,MajorBowman,1,Kangaskhan,Volcarona,Tapu Koko,Landorus,Suicune,Ferrothorn,Kangaskhan,Volcarona,Landorus,Suicune
702637139,Andy VGC,0,Porygon2,Araquanid,Tapu Koko,Charizard,Landorus,Kartana,Porygon2,Araquanid,Tapu Koko,Charizard
704223660,kAoRi,0,Charizard,Raichu,Kartana,Landorus,Gothitelle,Snorlax,Charizard,Kartana,Landorus,Gothitelle
704223660,wiegelinho,1,Salamence,Aegislash,Tapu Lele,Amoonguss,Rotom,Tyranitar,Salamence,Aegislash,Tapu Lele,Rotom
713067877,Xenoblade Hero,1,Landorus,Latias,Aegislash,Tyranitar,Tapu Fini,Kartana,Latias,Aegislash,Tyranitar,Kartana
713067877,BakedVGC,0,Metagross,Rotom,Porygon2,Tapu Fini,Landorus,Kartana,Metagross,Rotom,Porygon2,Landorus
698797320,Breloom7,1,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Metagross,Landorus,Tapu Fini,Zapdos
698797320,chuppa,0,Marowak,Tapu Fini,Raikou,Kangaskhan,Landorus,Kartana,Tapu Fini,Kangaskhan,Kartana,unknown
726591978,LegaVGC,0,Mimikyu,Tapu Bulu,Shuckle,Camerupt,Oranguru,Smeargle,Mimikyu,Tapu Bulu,Shuckle,unknown
726591978,duomark,1,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Tapu Koko,Latias,Aegislash,Tapu Fini,Tyranitar
685540072,Eric Rios NPA,1,Gengar,Tapu Fini,Cresselia,Celesteela,Landorus,Heatran,Cresselia,Celesteela,Landorus,Heatran
685540072,fevzi-oe,0,Snorlax,Venusaur,Heatran,Cresselia,Tapu Fini,Landorus,Venusaur,Cresselia,Tapu Fini,Landorus
699149103,EnigneVGC,1,Tyranitar,Excadrill,Clefairy,Azumarill,Salamence,Thundurus,Tyranitar,Clefairy,Azumarill,Salamence
699149103,SudokuMasta,0,Cresselia,Landorus,Heatran,Charizard,Amoonguss,Tapu Fini,Cresselia,Landorus,Charizard,Amoonguss
725758760,TA~Boah,0,Gengar,Heatran,Tapu Bulu,Hitmontop,Kommo-o,Cresselia,Gengar,Heatran,Tapu Bulu,Cresselia
725758760,RaiderVGC,1,Tapu Lele,Zapdos,Metagross,Landorus,Tyranitar,Amoonguss,Tapu Lele,Zapdos,Metagross,Landorus
698203682,PlatypusVGC,0,Tapu Koko,Landorus,Scrafty,Latias,Gothitelle,Snorlax,Tapu Koko,Scrafty,Gothitelle,Snorlax
698203682,sogeking8000,1,Salamence,Aegislash,Amoonguss,Tapu Fini,Tyranitar,Pheromosa,Salamence,Aegislash,Amoonguss,Tapu Fini
705250317,pac0tac019,1,Landorus,Cresselia,Heatran,Tapu Bulu,Aegislash,Kangaskhan,Heatran,Tapu Bulu,Aegislash,Kangaskhan
705250317,Unreality,0,Gyarados,Naganadel,Celesteela,Raichu,Heatran,Amoonguss,Gyarados,Naganadel,Raichu,Amoonguss
720462562,MissingNoL,1,Landorus,Incineroar,Metagross,Cresselia,Tapu Koko,Amoonguss,Metagross,Cresselia,Tapu Koko,Amoonguss
720462562,Architeuthis NPA,0,Blastoise,Tapu Koko,Landorus,Ribombee,Incineroar,Amoonguss,Blastoise,Tapu Koko,Landorus,Incineroar
695553684,Zelda,0,Kangaskhan,Whimsicott,Tapu Fini,Heatran,Tapu Bulu,Aegislash,Kangaskhan,Tapu Fini,Tapu Bulu,unknown
695553684,snow-pokepoke,1,Landorus,Smeargle,Gardevoir,Aegislash,Rotom,Tyranitar,Landorus,Aegislash,Rotom,Tyranitar
699108865,Unreality,0,Tyranitar,Excadrill,Celesteela,Tapu Lele,Salamence,Milotic,Tyranitar,Excadrill,Milotic,unknown
699108865,GymNMons,1,Incineroar,Gothitelle,Tapu Koko,Politoed,Ludicolo,Mawile,Tapu Koko,Politoed,Ludicolo,Mawile
701654472,Picklesword,1,Kommo-o,Gengar,Whimsicott,Landorus,Tapu Bulu,Kartana,Kommo-o,Gengar,Whimsicott,Landorus
701654472,Gioppy,0,Gengar,Volcarona,Tapu Bulu,Tyranitar,Kommo-o,Hitmontop,Gengar,Volcarona,Tapu Bulu,Tyranitar
695707639,Xx3O,0,Kangaskhan,Volcarona,Drampa,Tapu Fini,Snorlax,Kartana,Kangaskhan,Volcarona,Tapu Fini,Kartana
695707639,Kotori17,1,Metagross,Landorus,Araquanid,Porygon2,Tapu Koko,Incineroar,Metagross,Landorus,Tapu Koko,Incineroar
709495241,kalivgc,0,Kangaskhan,Landorus,Heatran,Zapdos,Tapu Fini,Aegislash,Kangaskhan,Heatran,Tapu Fini,Aegislash
709495241,StarKO,1,Tapu Bulu,Tapu Lele,Oranguru,Smeargle,Camerupt,Staraptor,Tapu Bulu,Oranguru,Camerupt,Staraptor
713093969,ThunderRaikou22,1,Metagross,Landorus,Amoonguss,Tapu Lele,Zapdos,Tyranitar,Metagross,Landorus,Tapu Lele,Zapdos
713093969,TalonVGC,0,Tapu Lele,Ferrothorn,Metagross,Landorus,Zapdos,Entei,Metagross,Landorus,Zapdos,Entei
688247974,fegan mox,0,Celesteela,Tapu Bulu,Heatran,Pelipper,Ludicolo,Manectric,Celesteela,Tapu Bulu,Heatran,Manectric
688247974,ralfdude90,1,Tapu Fini,Landorus,Zapdos,Amoonguss,Metagross,Tyranitar,Tapu Fini,Landorus,Zapdos,Metagross
695572466,Girafomola,0,Kangaskhan,Landorus,Heatran,Cresselia,Tapu Fini,Zapdos,Kangaskhan,Cresselia,Tapu Fini,Zapdos
695572466,Jana (NBLP),1,Politoed,Ludicolo,Salamence,Aegislash,Thundurus,Tapu Bulu,Politoed,Ludicolo,Thundurus,Tapu Bulu
712394771,leimin,0,Tapu Koko,Landorus,Metagross,Porygon2,Araquanid,Incineroar,Tapu Koko,Metagross,Porygon2,Incineroar
712394771,Gramgus,1,Kangaskhan,Landorus,Cresselia,Ferrothorn,Tapu Fini,Heatran,Landorus,Cresselia,Ferrothorn,Tapu Fini
709544658,kAoRi,1,Landorus,Tapu Lele,Tyranitar,Amoonguss,Zapdos,Metagross,Landorus,Tapu Lele,Zapdos,Metagross
709544658,Benster,0,Alakazam,Amoonguss,Tapu Lele,Heatran,Zapdos,Blacephalon,Tapu Lele,Heatran,Zapdos,Blacephalon
694240477,Eric Rios NPA,0,Charizard,Stakataka,Scrafty,Landorus,Cresselia,Tapu Koko,Charizard,Scrafty,Landorus,Tapu Koko
694240477,TA~Boah,1,Amoonguss,Zapdos,Tyranitar,Tapu Fini,Aegislash,Landorus,Zapdos,Tyranitar,Tapu Fini,Landorus
697664059,Spurrific,0,Tapu Fini,Landorus,Incineroar,Aegislash,Kartana,Latias,Incineroar,Aegislash,Kartana,Latias
697664059,Yoshiandlugia,1,Charizard,Tapu Koko,Kartana,Porygon2,Tyranitar,Landorus,Charizard,Tapu Koko,Porygon2,Tyranitar
691321067,GymNMons,1,Latias,Amoonguss,Mamoswine,Tapu Koko,Staraptor,Empoleon,Latias,Mamoswine,Tapu Koko,Staraptor
691321067,Boomguy,0,Metagross,Tapu Lele,Lilligant,Torkoal,Mimikyu,Snorlax,Metagross,Tapu Lele,Lilligant,Torkoal
702163374,EnigneVGC,0,Snorlax,Cresselia,Heatran,Zapdos,Landorus,Kangaskhan,Snorlax,Cresselia,Zapdos,Kangaskhan
702163374,iMagikarp,1,Cresselia,Landorus,Heatran,Charizard,Amoonguss,Tapu Fini,Cresselia,Landorus,Heatran,Charizard
709542025,Eshivgc,1,Cresselia,Charizard,Tapu Koko,Landorus,Amoonguss,Tyranitar,Cresselia,Charizard,Tapu Koko,Landorus
709542025,BlackO_VGC,0,Amoonguss,Landorus,Zapdos,Metagross,Darmanitan,Tapu Fini,Amoonguss,Landorus,Darmanitan,Tapu Fini
694235570,EmbC29,0,Zapdos,Tyranitar,Metagross,Tapu Lele,Gastrodon,Landorus,Zapdos,Metagross,Tapu Lele,Gastrodon
694235570,BlackO_VGC,1,Tapu Koko,Metagross,Landorus,Incineroar,Araquanid,Porygon2,Tapu Koko,Metagross,Landorus,Araquanid
713130668,LUKAMIR,1,Tyranitar,Amoonguss,Tapu Fini,Tapu Koko,Salamence,Aegislash,Tyranitar,Amoonguss,Tapu Fini,Salamence
713130668,Ingridients,0,Clefairy,Persian,Salamence,Tapu Bulu,Snorlax,Heatran,Persian,Salamence,Tapu Bulu,Snorlax
711632016,Architeuthis NPA,0,Metagross,Volcarona,Tapu Bulu,Tyranitar,Persian,Tapu Fini,Metagross,Volcarona,Tapu Bulu,Persian
711632016,R d m H 3,1,Blastoise,Ribombee,Tapu Koko,Kartana,Tyranitar,Excadrill,Blastoise,Ribombee,Tapu Koko,Kartana
687989366,Zelda,1,Charizard,Kartana,Persian,Pheromosa,Stakataka,Tapu Koko,Charizard,Persian,Stakataka,Tapu Koko
687989366,MrJellyLeggs,0,Amoonguss,Incineroar,Politoed,Gothitelle,Mawile,Landorus,Incineroar,Gothitelle,Mawile,Landorus
698246587,triceratops5,0,Gengar,Whimsicott,Tapu Bulu,Kartana,Kommo-o,Heatran,Gengar,Whimsicott,Kommo-o,Heatran
698246587,CarsonC_,1,Salamence,Landorus,Amoonguss,Azumarill,Aegislash,Tapu Koko,Salamence,Landorus,Aegislash,Tapu Koko
691346751,emforbes,0,Gothitelle,Tapu Bulu,Heatran,Manectric,Araquanid,Persian,Gothitelle,Tapu Bulu,Manectric,Araquanid
691346751,Eric Rios NPA,1,Tapu Fini,Landorus,Manectric,Cresselia,Aegislash,Snorlax,Tapu Fini,Landorus,Manectric,Snorlax
691345051,PinkSylvie,0,Charizard,Landorus,Scrafty,Tapu Koko,Cresselia,Kartana,Landorus,Scrafty,Tapu Koko,Kartana
691345051,WinterH~\xe2\x99\xaa,1,Charizard,Scrafty,Aegislash,Tapu Bulu,Milotic,Togekiss,Charizard,Scrafty,Tapu Bulu,Milotic
686921702,sandymarech,0,Gyarados,Landorus,Ferrothorn,Incineroar,Cresselia,Tapu Koko,Landorus,Ferrothorn,Incineroar,Cresselia
686921702,Boomguy,1,Tyranitar,Tapu Fini,Landorus,Amoonguss,Zapdos,Metagross,Tapu Fini,Landorus,Zapdos,Metagross
